id,sold,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card,blah
2046,0,18000,0,17,-15,0,1248,813,0,0,0,0,0,40,250,100,0,9,N,R
2047,1,8000,0,0,-364,-10000,772,214,0,0,0,0,0,25,0,0,0,1,N,S
2048,0,27000,0,0,-280,0,127,818,0,1,0,0,0,38,2,226,0,3,Y,T
2049,0,0,0,0,-30,8000,45079,7646,0,0,0,0,0,36,21,0,0,1,N,U
2050,0,72000,0,37,-41,4000,4621,8048,1000,0,1,0,0,49,5542,195,0,4,Y,V
2051,0,18000,0,0,-2,0,2302,2557,0,0,0,0,0,36,259,0,1,2,N,W
2052,0,9000,0,0,-26,0,746,185,0,0,0,0,0,41,0,279,1,2,Y,X
2053,0,38000,0,0,-281,1000,4542,1598,0,0,0,0,0,41,0,319,0,4,N,Y
2054,0,23000,0,0,-290,0,0,307,0,1,0,0,0,28,150,0,0,1,N,Z
2055,0,7000,0,0,-82,0,0,384,0,1,0,0,0,21,0,26,0,6,Y,A
2056,0,21000,0,0,-261,3000,1320,2195,3000,0,0,0,0,37,0,2790,0,3,N,B
2057,1,6000,0,0,-165,-6000,73,2581,0,1,0,0,0,27,0,336,1,3,Y,C
2058,0,10000,0,0,-285,-1000,44,995,2000,0,0,0,0,43,723,0,0,6,Y,D
2059,0,5000,0,0,-13,0,755,115,0,0,0,0,0,20,0,0,0,4,N,E
2060,0,110000,3000,190,0,6000,10690,3140,0,0,0,0,0,30,467,14333,0,5,N,F
2061,0,9000,0,7,-60,1000,1608,287,0,0,0,0,0,40,160,0,0,7,N,G
2062,1,14000,0,0,-189,1000,443,1212,0,0,0,0,0,22,0,0,4,4,N,H
2063,0,12000,0,0,-7,3000,1435,171,0,0,0,0,0,28,2500,233,0,9,N,I
2064,0,15000,0,0,-37,0,2,736,0,0,1,0,0,36,0,0,4,5,N,J
2065,0,10000,0,0,-285,0,680,186,0,0,0,0,0,25,0,0,0,2,Y,K
2066,1,42000,0,733,-893,8000,3,5306,40000,0,0,0,0,30,8730,0,0,1,N,L
2067,0,1000,0,0,0,0,1096,15,0,0,0,0,0,18,0,0,0,2,N,M
2068,0,11000,0,53,0,-2000,1196,604,0,0,0,0,0,67,812,0,0,4,N,N
2069,0,386000,0,1626,-8306,113000,2087,40053,29000,0,1,0,0,42,471,2687,0,7,Y,O
2070,0,5000,0,0,-1,1000,1398,0,0,0,0,0,0,20,0,0,0,1,N,P
2071,0,9000,0,0,-16,0,2205,131,0,0,0,0,0,36,0,0,0,3,Y,Q
2072,0,15000,0,0,-41,0,94,744,0,0,0,0,0,40,889,6823,3,6,Y,R
2073,0,73000,0,0,0,13000,3565,3131,0,0,0,0,0,38,0,537,0,1,N,S
2074,0,23000,0,0,-405,1000,1153,1014,0,0,0,0,0,30,1,0,0,6,Y,T
2075,0,3000,0,0,-1,0,355,171,0,0,0,0,0,18,0,110,4,7,N,U
2076,0,25000,0,0,-229,0,177,171,1000,0,0,0,0,47,15,1489,0,2,N,V
2077,0,30000,0,0,-65,1000,560,1992,0,0,0,0,0,41,0,7484,0,8,N,W
2078,0,31000,0,0,-151,0,0,591,0,1,0,0,0,21,0,0,4,2,Y,X
2079,0,19000,0,0,-7,0,2510,557,0,0,0,0,0,35,0,267,0,3,N,Y
2080,0,19000,1000,0,-77,3000,4296,362,0,0,0,0,0,32,0,0,0,1,N,Z
2081,0,54000,0,0,0,1000,13,1973,0,0,0,0,0,21,0,0,4,1,N,A
2082,0,1000,0,0,0,0,89,3,0,0,0,0,0,18,0,0,0,1,N,B
2083,0,94000,0,0,-3,4000,7999,3188,0,0,0,0,0,35,0,0,0,5,N,C
2084,0,0,0,0,0,0,35,0,0,0,0,0,0,18,0,0,0,1,N,D
2085,0,19000,0,350,-3,0,200,1293,0,0,0,0,0,49,0,4168,0,3,N,E
2086,0,26000,0,0,-3,0,4128,44,0,0,0,0,0,29,0,0,0,1,N,F
2087,0,0,0,0,0,0,339,0,0,0,0,0,0,18,0,73,0,2,N,G
2088,0,0,0,107,-3,1000,11882,2527,0,0,0,0,0,48,3030,2294,0,7,N,H
2089,0,0,0,10604,0,10000,6212,0,0,0,0,0,0,19,4454,0,4,1,N,I
2090,0,30000,0,0,-1064,0,0,4175,0,1,0,0,0,19,0,5225,4,8,Y,J
2091,0,14000,0,0,-209,0,1,208,0,1,0,0,0,26,0,0,0,4,Y,K
2092,0,20000,0,0,-14,0,6419,1346,0,0,0,0,0,31,12,652,0,6,N,L
2093,0,4000,2000,0,0,0,4878,27,0,0,0,0,0,37,0,0,0,1,N,M
2094,0,0,0,0,-4,0,0,12,0,1,0,0,0,18,0,250,0,7,Y,N
2095,0,39000,0,6327,-255089,9000,500,249,40000,0,0,0,0,20,2000,0,0,1,N,O
2096,0,5000,0,0,0,0,1277,44,0,0,0,0,0,31,2417,0,0,1,N,P
2097,1,45000,0,0,-7,0,18,0,0,0,0,0,0,20,0,0,0,4,N,Q
2098,0,35000,0,0,-289,0,5053,865,0,0,0,0,0,43,310,61,0,7,Y,R
2099,0,49000,0,0,-147,1000,1047,2885,6000,0,1,0,0,30,0,200,0,4,Y,S
2100,0,19000,0,0,-11,0,2068,255,0,0,0,0,0,50,257,1932,0,7,N,T
2101,1,1000,0,0,-17,0,0,245,0,1,0,0,0,19,0,0,0,1,Y,U
2102,0,74000,5000,0,-176,19000,19232,3152,0,0,1,0,0,62,0,4815,0,1,N,V
2103,0,17000,0,0,-80,0,111,3659,0,0,0,0,0,59,0,0,0,7,N,W
2104,0,23000,0,0,-128,4000,6619,1280,0,0,1,0,0,32,10,3381,0,3,Y,X
2105,1,23000,0,0,-126,-1000,7,1551,0,1,0,0,0,26,0,0,0,1,Y,Y
2106,0,1000,0,0,-14,0,1,47,0,1,0,0,0,18,0,34,4,7,Y,Z
2107,0,24000,0,0,-148,0,586,1121,0,1,0,0,0,39,0,879,4,7,Y,A
2108,0,49000,1000,0,-2,3000,2753,1958,0,0,0,0,0,40,200,0,0,1,N,B
2109,0,8000,0,0,-51,0,12,218,0,1,0,0,0,22,0,0,0,2,Y,C
2110,0,54000,1000,0,-124,0,198,1812,0,0,0,0,0,40,30,0,1,5,N,D
2111,0,123000,0,0,-628,1000,0,12506,0,0,1,0,0,56,0,14243,2,9,Y,E
2112,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,4,8,N,F
2113,0,27000,1000,0,-82,2000,3203,7425,0,0,0,0,0,32,0,1381,0,6,N,G
2114,0,1000,0,0,0,0,704,0,0,0,0,0,0,18,0,0,0,3,N,H
2115,0,27000,1000,0,-203,5000,8713,2237,0,0,0,0,0,23,20,2454,0,1,N,I
2116,0,21000,1000,0,-63,2000,230,931,0,0,0,0,0,29,287,0,1,4,Y,J
2117,0,17000,0,0,-185,0,13,1008,0,1,1,0,0,45,0,5577,0,7,Y,K
2118,0,48000,0,0,-1,2000,164,2940,0,0,0,0,0,37,0,15013,0,1,N,L
2119,0,17000,0,0,-566,-1000,28,1679,0,1,1,0,0,40,0,1909,3,9,Y,M
2120,0,20000,0,0,-3,0,2104,172,0,0,0,0,0,29,11,0,0,4,N,N
2121,0,50000,1000,878,-91,5000,2234,2265,0,0,0,0,0,42,4225,4130,4,1,N,O
2122,0,52000,3000,0,-8,3000,9840,4004,0,0,0,0,0,30,0,7120,0,2,N,P
2123,0,95000,0,0,-1694,1000,2822,6074,6000,0,0,0,0,38,0,25053,0,5,N,Q
2124,0,20000,0,0,-234,0,13,1748,0,1,0,0,0,23,0,8184,0,9,Y,R
2125,1,10000,0,0,-6,-1000,2,128,0,0,0,0,0,19,0,0,4,1,N,S
2126,0,10000,0,19,-8,0,856,70,0,0,0,0,0,23,6193,0,0,1,N,T
2127,0,0,0,0,0,0,62,1,0,0,0,0,0,19,0,0,0,7,N,U
2128,0,62000,0,0,0,1000,1959,145,0,0,0,0,0,35,0,0,0,1,N,V
2129,0,0,0,0,0,0,143,4,0,0,0,0,0,18,0,0,4,3,N,W
2130,0,0,0,0,-3790,0,0,79421,0,0,0,0,0,25,0,101096,0,5,N,X
2131,0,11000,0,0,-80,0,382,586,1000,0,0,0,0,23,0,115,2,7,N,Y
2132,0,11000,0,0,-73,0,87,797,0,0,0,0,1,21,0,1528,4,4,Y,Z
2133,0,13000,0,0,-213,0,48,1198,0,1,0,0,0,19,0,4352,4,2,Y,A
2134,0,20000,0,0,-97,-3000,3,5204,0,1,0,0,0,22,0,3958,4,1,Y,B
2135,0,40000,0,0,-336,1000,19,2712,0,1,1,0,0,35,0,717,0,2,Y,C
2136,0,0,0,0,0,0,231,0,0,0,0,0,0,18,0,0,4,7,N,D
2137,0,24000,0,0,-4722,2000,3,547,0,1,0,0,0,33,0,0,1,7,N,E
2138,0,30000,0,0,-170,0,524,559,0,1,1,0,0,48,0,261,2,5,N,F
2139,1,26000,0,0,-354,1000,547,636,0,0,0,0,0,26,0,0,1,3,N,G
2140,0,32000,0,0,-8,2000,8577,2370,0,0,0,0,0,36,0,0,0,5,N,H
2141,0,13000,0,0,-5,0,551,1307,0,0,0,0,0,22,0,20,0,4,N,I
2142,0,12000,0,0,-536,0,0,720,0,1,1,0,0,60,228,668,3,9,Y,J
2143,0,13000,0,0,-145,0,1157,52,0,0,1,0,0,22,0,286,0,7,Y,K
2144,0,0,0,0,0,0,178,2,0,0,0,0,0,19,0,0,0,1,N,L
2145,0,4000,0,0,0,0,1086,0,0,0,0,0,0,26,0,0,0,2,N,M
2146,0,0,0,0,0,0,26,13,0,0,0,0,0,19,0,0,4,7,N,N
2147,0,32000,1000,0,-43,2000,1375,2355,0,0,0,0,0,32,0,0,0,1,N,O
2148,0,17000,1000,0,-1,1000,2141,494,0,0,0,0,0,36,320,1567,1,4,N,P
2149,0,13000,0,0,-360,0,1,2344,1000,1,0,0,0,23,478,1442,1,1,Y,Q
2150,0,0,0,0,0,0,149,7,0,0,0,0,0,18,0,0,4,1,N,R
2151,0,39000,0,0,-144,1000,4212,1923,0,0,0,0,0,33,0,0,4,2,N,S
2152,0,40000,0,0,-104,1000,1970,6549,0,0,0,0,0,42,13,8918,0,2,N,T
2153,0,20000,0,0,-408,0,25,2339,2000,0,0,0,0,23,435,4040,1,9,Y,U
2154,0,41000,0,0,-1979,-7000,0,2623,0,1,0,0,0,31,0,0,1,2,Y,V
2155,0,72000,0,0,-295,3000,77,3322,0,0,0,0,1,22,0,995,0,5,N,W
2156,0,42000,0,12507,-1231,32000,0,0,0,0,0,0,0,26,0,0,0,1,Y,X
2157,0,24000,0,0,0,0,996,1444,0,0,0,0,0,61,0,3998,0,7,N,Y
2158,0,123000,1000,0,-437,3000,3639,8265,9000,1,0,0,0,39,0,12494,0,4,N,Z
2159,0,9000,0,0,0,0,571,30,0,0,0,0,0,31,0,0,0,1,N,A
2160,0,11000,0,0,-63,0,12,778,0,1,1,0,0,48,0,697,0,7,Y,B
2161,0,80000,2000,134,-16,6000,9494,2174,0,0,0,0,0,31,0,0,0,2,N,C
2162,0,17000,1000,0,-5,1000,2545,187,0,0,0,0,0,24,0,0,0,4,N,D
2163,0,11000,0,0,0,1000,1938,410,0,0,0,0,0,42,0,0,0,4,N,E
2164,0,8000,0,0,-105,0,45,758,0,1,0,0,0,35,0,365,0,4,Y,F
2165,0,0,0,0,-156,0,3,0,0,0,0,0,0,18,0,0,4,4,N,G
2166,0,36000,0,0,-107,0,9,1537,0,1,0,0,0,38,0,3636,0,7,N,H
2167,0,27000,0,1,-423,0,380,1591,0,1,1,0,0,58,48,4554,0,8,Y,I
2168,0,15000,0,0,-16,1000,2662,1117,0,0,0,0,0,45,43,1013,2,7,N,J
2169,0,127000,0,1443,-712,-124000,59,4216,40000,0,0,0,1,39,4122,0,2,1,N,K
2170,0,37000,0,5,-36,0,551,1648,0,0,1,0,0,58,19,961,2,6,N,L
2171,1,22000,0,0,-347,-4000,88,7115,4000,1,0,0,0,24,316,6045,0,1,Y,M
2172,0,18000,0,0,-118,2000,2323,702,0,0,0,0,0,38,0,6049,2,4,N,N
2173,0,23000,0,0,0,0,1987,1406,0,0,0,0,0,40,0,1862,3,2,N,O
2174,0,30000,0,0,-589,0,66,2676,0,1,1,0,0,24,0,5012,2,5,Y,P
2175,0,10000,0,0,-30,1000,1193,161,0,0,0,0,0,23,0,0,0,1,Y,Q
2176,0,32000,0,293,-1766,0,12,568,1000,1,1,0,0,44,0,1070,0,3,Y,R
2177,0,59000,0,0,-330,1000,1022,5273,0,1,0,0,0,55,0,11017,0,1,N,S
2178,0,12000,6000,106,-1,2000,16205,305,0,0,0,0,0,40,0,152,0,4,N,T
2179,0,21000,0,38,-579,1000,0,3300,0,1,0,0,0,25,709,10182,0,5,Y,U
2180,0,0,0,0,0,0,24,0,0,0,0,0,0,19,0,0,4,2,N,V
2181,0,1031000,0,0,-53,0,30730,96744,0,0,0,0,0,46,0,0,0,7,N,W
2182,0,24000,0,87,-956,0,957,372,0,1,1,0,0,41,62,12991,4,7,Y,X
2183,0,22000,0,0,-62,1000,199,1289,0,1,0,0,0,48,6121,1581,0,5,Y,Y
2184,0,21000,0,0,-10,3000,3748,1065,0,0,0,0,0,26,0,21,4,4,N,Z
2185,0,27000,2000,0,-17,1000,15949,1470,0,0,0,0,0,62,0,2852,0,1,N,A
2186,0,20000,0,0,-1,0,630,388,0,0,1,0,0,42,153,0,0,2,N,B
2187,0,45000,5000,0,-141,11000,9192,380,0,0,0,0,0,28,0,325,1,1,Y,C
2188,0,24000,0,0,-5,2000,85,599,0,0,0,0,0,46,0,383,1,3,N,D
2189,0,14000,0,0,-96,1000,1527,623,0,0,1,0,0,30,0,222,0,6,Y,E
2190,0,18000,0,10,-13,0,1173,1710,0,0,0,0,0,35,4675,895,0,4,N,F
2191,0,38000,0,0,-46,5000,638,1121,0,0,0,0,0,43,0,10931,0,5,N,G
2192,0,33000,0,0,-24,0,4116,208,0,0,0,0,0,44,5,3724,0,7,N,H
2193,0,40000,2000,0,-227,3000,4760,390,0,0,0,0,0,33,0,0,0,1,Y,I
2194,0,33000,1000,0,-1,1000,1448,1004,0,0,0,0,0,27,17,1579,0,6,N,J
2195,1,0,0,0,-1,0,20,45,0,0,0,0,0,19,0,0,0,6,N,K
2196,0,18000,0,0,-26,0,1566,387,0,0,0,0,0,47,0,0,0,7,N,L
2197,0,25000,0,266,-194,0,873,5710,1000,0,0,0,0,51,0,5020,0,4,N,M
2198,0,69000,0,0,-28,-1000,2127,3111,0,0,0,0,0,52,0,2493,1,3,N,N
2199,0,10000,0,0,0,0,1025,123,0,0,0,0,0,24,20,73,0,1,N,O
2200,0,0,0,0,0,0,104,0,0,0,0,0,0,18,0,0,4,4,N,P
2201,0,1000,0,0,-14,0,99,13,0,0,0,0,0,18,0,0,0,1,N,Q
2202,0,8000,0,0,-87,0,16,488,0,1,0,0,0,24,38,1095,2,9,Y,R
2203,0,19000,0,0,-12,2000,2782,78,0,0,0,0,0,33,0,54,0,7,N,S
2204,0,0,0,0,-2823,12000,17309,60849,0,0,0,0,0,24,0,82513,0,1,N,T
2205,0,47000,0,0,-4,-1000,11117,1973,6000,0,0,0,0,20,0,3956,4,1,N,U
2206,0,53000,3000,69,-310,6000,10983,4567,0,0,1,0,0,31,0,10027,0,1,N,V
2207,0,9000,0,0,0,0,622,504,0,0,0,0,0,58,0,290,0,1,N,W
2208,0,2000,0,0,0,0,37,23,0,0,0,0,0,19,0,1786,4,1,N,X
2209,0,31000,0,90,-6,2000,2312,2470,0,0,0,0,0,28,0,0,0,4,N,Y
2210,0,0,1000,38,0,2000,5543,1613,0,0,0,0,0,61,2232,4327,2,3,N,Z
2211,0,18000,0,0,-143,1000,804,879,0,0,0,0,0,21,0,1095,4,9,Y,A
2212,0,53000,0,11,-145,0,3187,1971,0,0,0,0,0,29,7200,0,0,1,Y,B
2213,0,3000,0,0,-2,0,97,147,0,0,0,0,1,19,0,69,4,1,N,C
2214,0,0,0,0,0,0,48,3,0,0,0,0,0,18,0,0,0,1,N,D
2215,0,37000,4000,0,0,5000,5621,1119,0,0,0,0,0,42,25,0,0,5,N,E
2216,0,0,5000,165,-22,6000,3246,2760,0,0,0,0,0,38,6514,2274,0,1,N,F
2217,1,12000,0,0,-320,0,15,424,0,1,0,0,1,23,30,0,0,3,Y,G
2218,0,32000,1000,0,-22,2000,4244,3437,0,0,0,0,0,24,0,4489,0,4,N,H
2219,0,50000,0,0,-7,6000,270,479,0,0,0,0,0,49,0,0,0,8,N,I
2220,0,21000,0,0,-396,0,476,37,0,0,1,0,0,41,2312,0,0,1,Y,J
2221,0,20000,0,0,-184,1000,188,890,0,1,1,0,0,61,0,3319,4,6,Y,K
2222,0,0,0,0,-45,0,0,0,0,0,0,0,0,18,0,0,1,1,N,L
2223,0,13000,1000,0,-3,1000,1906,611,0,0,0,0,0,20,0,0,4,1,N,M
2224,0,20000,0,0,-68,1000,596,225,0,0,0,0,0,22,0,190,0,5,Y,N
2225,0,5000,0,0,-2,0,700,146,0,0,0,0,0,19,0,0,4,3,N,O
2226,0,204000,0,0,-1432,3000,89,9020,0,1,1,0,0,35,0,75331,0,3,Y,P
2227,0,106000,0,15767,-12,-242000,20070,5220,0,0,0,0,0,22,0,0,4,9,N,Q
2228,0,76000,2000,0,-18,2000,10119,5714,0,0,1,0,0,43,0,241,0,6,N,R
2229,0,20000,0,0,-1,0,9196,1306,0,0,0,0,0,37,10,0,0,3,N,S
2230,0,13000,0,0,-24,0,789,433,0,0,0,0,0,21,0,307,0,6,N,T
2231,0,11000,0,0,0,0,2606,298,0,0,0,0,0,25,0,0,0,2,N,U
2232,0,5000,0,0,0,0,47,80,0,0,0,0,0,23,0,0,0,2,N,V
2233,1,50000,0,0,-611,-4000,85,10188,0,1,0,0,0,41,800,911,4,1,Y,W
2234,0,55000,0,69,-85,-20000,3567,1900,0,0,0,0,0,43,0,0,0,3,N,X
2235,0,33000,0,0,-137,4000,0,1429,0,0,0,0,0,62,0,0,0,9,N,Y
2236,0,3000,0,0,-28,0,385,140,0,0,0,0,0,18,0,32,4,8,Y,Z
2237,0,20000,0,0,-136,-1000,1549,979,0,0,0,0,0,30,0,0,0,1,Y,A
2238,0,47000,1000,0,-33,2000,5789,2081,0,0,0,0,0,56,0,201,1,2,N,B
2239,0,1000,0,0,-4,0,59,141,0,0,0,0,0,18,0,0,4,5,N,C
2240,0,37000,0,0,-84,-16000,149,1645,0,0,0,0,0,33,894,7234,4,7,N,D
2241,0,39000,0,0,-3,0,334,5184,0,0,0,0,0,28,0,558,0,1,N,E
2242,0,18000,0,0,-288,2000,452,682,0,0,1,0,0,27,0,12611,0,5,Y,F
2243,0,29000,0,0,-51,0,238,1879,2000,0,0,0,0,20,15,0,4,1,Y,G
2244,0,2000,0,0,-412,0,45,18,8000,0,0,0,0,42,774,1724,0,2,Y,H
2245,0,74000,0,58,-515,2000,4745,4781,0,0,1,0,0,40,5602,0,2,3,Y,I
2246,0,19000,0,33,-198,0,16,975,0,1,0,0,0,40,0,0,0,5,Y,J
2247,0,42000,0,0,-43,4000,5172,1606,0,0,0,0,0,27,3672,423,0,8,N,K
2248,0,5000,0,0,-127,0,10,1156,13000,1,0,0,0,31,0,429,1,5,Y,L
2249,0,0,0,0,-467,-74000,1180,14531,0,1,0,0,0,36,2335,13816,0,1,Y,M
2250,0,20000,0,45,-112,0,192,2545,0,1,0,0,0,23,0,1336,0,1,N,N
2251,0,32000,0,0,-101,1000,140,598,0,0,0,0,0,29,0,1702,2,5,N,O
2252,0,11000,0,81,0,0,1169,187,0,0,0,0,0,49,1594,163,1,7,N,P
2253,0,16000,0,0,-378,0,31,726,0,1,0,0,1,57,15,0,1,8,Y,Q
2254,0,9000,0,0,-69,0,29,678,0,1,0,0,0,70,19,500,0,8,Y,R
2255,0,23000,4000,0,-1,4000,1965,1086,0,0,1,0,0,44,7721,2684,0,3,N,S
2256,1,17000,0,0,-117,0,230,891,0,1,0,0,1,25,0,1080,4,2,Y,T
2257,0,105000,180000,0,-137,7000,10423,0,0,0,0,0,0,23,33956,6654,0,3,N,U
2258,0,10000,0,0,-12,1000,747,1081,0,0,0,0,0,24,0,0,0,1,N,V
2259,0,5000,42000,42253,-19914,13000,1,1655,40000,1,0,0,0,35,650792,0,2,8,Y,W
2260,0,8000,0,0,-31,0,1603,532,0,0,0,0,0,31,0,250,0,6,N,X
2261,0,32000,0,0,-138,0,259,2083,2000,0,0,0,0,20,0,384,4,7,N,Y
2262,0,27000,0,0,-182,0,873,1800,0,0,1,0,0,37,35,1958,0,6,Y,Z
2263,0,75000,0,0,-141,4000,7111,4662,4000,0,0,0,0,23,26,50,0,8,N,A
2264,0,73000,0,0,0,3000,8446,16459,0,0,0,0,0,35,0,3243,0,4,N,B
2265,0,1000,0,0,-5,0,415,306,0,0,0,0,0,18,0,0,0,7,N,C
2266,0,28000,1000,0,-125,1000,1028,2118,0,1,1,0,0,40,0,327,0,7,Y,D
2267,0,35000,2000,0,-105,3000,4750,202,0,0,0,0,0,25,0,0,0,4,N,E
2268,0,0,0,0,-1,0,342,0,0,0,0,0,0,18,34,10,0,4,N,F
2269,0,77000,0,58,-65,10000,12206,394,0,0,0,0,0,44,971,0,0,3,N,G
2270,0,20000,0,702,-31,3000,311,0,0,0,0,0,0,42,0,21089,0,7,N,H
2271,0,1000,0,0,-10,0,14,274,0,1,0,0,0,19,0,530,4,7,Y,I
2272,0,15000,0,0,-25,0,249,1307,0,0,0,0,0,38,164,532,0,9,N,J
2273,0,0,0,0,0,0,198,0,0,0,0,0,0,18,0,0,0,4,N,K
2274,0,31000,1000,0,-19,3000,6000,2876,0,0,0,0,0,37,0,3780,0,4,N,L
2275,0,36000,1000,256,0,4000,2070,2336,0,0,1,0,0,48,19020,365,0,2,N,M
2276,0,50000,1000,111,-315,0,2629,5896,0,0,1,0,0,29,665,4061,0,3,Y,N
2277,0,19000,0,0,-210,0,145,1315,0,0,1,0,0,19,0,727,4,5,N,O
2278,0,22000,0,0,-113,0,10,1023,0,1,0,0,0,23,0,0,4,4,Y,P
2279,0,13000,0,0,-2,1000,5705,21,0,0,0,0,0,22,0,0,0,3,N,Q
2280,0,55000,0,0,-352,-17000,0,3481,0,0,0,0,0,27,8103,4518,0,4,N,R
2281,0,43000,0,0,-9,0,388,1243,0,0,0,0,0,47,0,146,4,1,N,S
2282,0,21000,3000,0,-4,5000,8098,84,0,0,0,0,0,27,0,0,0,1,N,T
2283,0,14000,0,0,-134,0,969,432,0,0,1,0,0,34,0,230,0,5,Y,U
2284,0,1000,0,0,0,0,517,4,0,0,0,0,0,18,0,0,4,1,N,V
2285,0,3000,0,0,0,0,8129,727,0,0,0,0,0,31,0,0,2,1,N,W
2286,0,152000,0,0,-1272,3000,4270,12639,0,0,1,0,0,36,1400,792,4,3,Y,X
2287,0,0,0,0,-33,0,5,484,0,1,1,0,0,43,984,3018,0,5,Y,Y
2288,0,804000,0,3,-201,-2000,2637,60182,0,0,1,0,0,38,5318,0,0,8,N,Z
2289,0,0,0,67,-19,0,953,2192,0,0,0,0,0,18,0,2266,4,3,N,A
2290,0,41000,2000,0,-262,4000,428,2579,0,1,1,0,0,39,0,5504,2,2,Y,B
2291,0,47000,0,0,-364,0,3942,6,0,0,0,0,0,40,0,3214,0,1,N,C
2292,0,0,21000,0,-2676,5000,56429,3131,40000,0,1,0,0,42,5425,73968,0,1,Y,D
2293,0,41000,1000,0,-155,2000,3811,2576,0,0,1,0,0,29,1127,0,0,1,Y,E
2294,0,0,0,0,-1,0,45,0,0,0,0,0,0,18,0,0,0,7,N,F
2295,0,0,1000,0,-11,2000,6476,4487,0,0,0,0,0,42,0,5795,0,5,N,G
2296,0,14000,0,0,-39,-1000,1,773,1000,1,0,0,0,48,183,433,0,4,Y,H
2297,0,39000,3000,0,-167,2000,6475,3013,0,0,0,0,0,35,0,0,1,1,Y,I
2298,0,37000,0,323,-4,0,1736,4821,0,0,0,0,0,43,35,0,0,4,N,J
2299,0,16000,0,0,-14,0,1,467,0,0,0,0,0,25,0,0,0,4,N,K
2300,0,333000,0,0,-7887,0,336,8451,0,0,0,0,0,31,0,56946,0,4,N,L
2301,0,11000,0,427,-51,4000,7709,210,0,0,0,0,0,46,0,0,0,8,N,M
2302,0,1000,0,0,-22,0,320,113,0,0,0,0,0,18,0,0,1,1,Y,N
2303,0,23000,0,0,0,-2000,300,2735,0,1,0,0,0,39,917,1008,0,7,Y,O
2304,0,385000,13000,0,-2112,17000,18497,3251,0,0,0,0,0,46,1,26317,0,1,N,P
2305,0,0,0,0,0,0,18,0,0,0,0,0,0,19,0,10,4,1,N,Q
2306,0,80000,0,0,0,1000,6703,0,0,0,0,0,0,30,0,0,0,1,Y,R
2307,0,52000,0,0,-478,0,13,2625,0,1,1,0,0,49,0,6547,0,8,N,S
2308,0,27000,0,0,-58,1000,4861,476,0,0,0,0,0,44,0,58,0,2,N,T
2309,0,31000,0,0,-1,2000,6772,2002,0,0,0,0,0,24,0,0,0,2,N,U
2310,0,0,0,0,-36,0,250,19,0,0,1,0,0,18,0,0,0,2,Y,V
2311,0,46000,2000,0,-10,1000,4923,2680,0,0,0,0,1,58,3000,50,0,2,N,W
2312,0,190000,0,0,-62,5000,6869,0,0,0,0,0,0,55,3594,73343,0,3,N,X
2313,0,0,0,0,-38,0,1284,700,0,0,0,0,0,18,13,517,0,7,Y,Y
2314,0,46000,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,2,N,Z
2315,0,1000,0,0,-12,0,65,39,0,0,0,0,0,18,100,245,4,7,N,A
2316,0,11000,1000,102,-8,0,5282,522,0,0,0,0,0,33,511,0,0,1,N,B
2317,0,0,0,0,-61,0,510,0,2000,0,1,0,0,19,0,0,4,8,N,C
2318,0,15000,0,0,-28,0,0,1108,0,1,0,0,0,48,253,905,0,6,Y,D
2319,0,2000,0,0,-46,0,372,32,0,0,0,0,0,19,0,259,0,8,Y,E
2320,0,138000,1000,0,-542,2000,3185,45618,0,0,0,0,0,36,0,18577,0,7,Y,F
2321,0,46000,0,0,-294,0,596,2166,0,1,0,0,0,65,0,19387,2,2,Y,G
2322,0,2000,0,22280,-117058,-1536000,-32863,6547,36000,1,0,0,0,42,10908,0,0,1,Y,H
2323,0,27000,0,0,0,2000,7020,1501,0,0,1,0,0,61,0,3434,0,4,N,I
2324,0,42000,0,596,-7,1000,1280,2644,0,0,0,0,0,29,0,7740,0,4,Y,J
2325,0,22000,0,0,-494,0,15,540,0,1,0,0,0,38,0,307,0,8,Y,K
2326,0,10000,0,0,-20,1000,2586,20,0,0,0,0,0,35,1,0,0,1,N,L
2327,0,25000,1000,138,-4,1000,4956,1398,0,0,0,0,0,33,1209,2796,0,5,N,M
2328,0,57000,0,0,-2,0,1307,1083,0,0,0,0,0,35,0,0,0,4,N,N
2329,0,16000,0,0,-227,1000,228,1497,0,0,0,0,0,40,0,0,0,1,Y,O
2330,0,0,0,0,-183,0,580,14,0,0,1,0,0,18,0,0,4,2,N,P
2331,0,16000,0,0,-28,1000,1608,365,0,0,1,0,0,42,95,0,0,8,Y,Q
2332,0,11000,0,0,-253,0,3,539,0,1,0,0,0,30,0,0,0,4,Y,R
2333,0,31000,1000,129,0,2000,3457,1449,0,0,0,0,1,35,0,0,2,1,N,S
2334,0,70000,0,0,-28,4000,11193,8537,0,0,0,0,0,20,0,0,2,3,N,T
2335,0,36000,0,0,-218,0,21,1964,0,1,1,0,0,35,0,8969,0,5,Y,U
2336,0,18000,0,0,-13,-2000,2296,887,0,0,0,0,0,38,0,0,0,1,N,V
2337,0,0,0,0,-588,-6000,278,5526,0,0,0,0,0,26,0,27607,0,4,N,W
